,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Tenure,TotalSpent,Cluster,Score
1971,4338,1983,Graduation,Single,39062.0,1,0,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,42,10,44,0,0.03003954142332077
1972,2452,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,54,12,318,0,0.9480431079864502
1973,9507,1975,Graduation,Married,40794.0,0,1,2013-04-07,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,50,11,434,3,0.03194785863161087
1974,8360,1971,2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,54,11,198,3,8.814643661025912e-05
1975,10311,1969,Graduation,Married,4428.0,0,1,2013-10-05,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,56,11,359,0,0.0007953887688927352
1976,5117,1963,2n Cycle,Married,32632.0,0,0,2012-08-02,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,62,12,576,0,0.01380543038249016
1977,4867,1968,PhD,Single,38236.0,1,1,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,57,11,88,0,0.01409995835274458
1978,9289,1979,Graduation,Married,36781.0,1,0,2014-04-10,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,46,10,63,0,0.1579978615045547
1979,10913,1984,Master,Single,31385.0,1,0,2012-12-05,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,41,12,27,0,0.9493523240089417
1980,3032,1984,Graduation,Married,24570.0,1,0,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,41,11,193,0,0.0013234339421615
1981,8524,1974,PhD,Divorced,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,51,12,101,0,0.9764050245285034
1982,3334,1951,Graduation,Married,94642.0,0,0,2014-02-12,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,74,10,2211,1,0.0980282574892044
1983,4470,1962,Master,Married,58646.0,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,63,11,140,3,0.008762957528233528
1984,1406,1975,Graduation,Single,53201.0,1,1,2013-02-12,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,50,11,415,3,0.0006266596028581262
1985,8619,1957,Graduation,Together,21994.0,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,68,12,22,0,0.001031258492730558
1986,10821,1978,Graduation,Married,57113.0,1,1,2013-02-06,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,47,11,263,3,0.0001817668235162273
1987,4552,1991,Graduation,Married,51373.0,0,0,2013-06-22,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,34,11,393,3,0.002245557494461536
1988,898,1986,Graduation,Married,23477.0,1,0,2013-10-21,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,39,11,147,0,0.001815807307139039
1989,9797,1956,Graduation,Married,58116.0,0,1,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,69,10,443,3,7.29066741769202e-05
1990,10949,1963,PhD,Divorced,72968.0,0,0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,62,11,1958,1,0.5596872568130493
1991,8212,1971,Master,Married,39791.0,0,1,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,54,11,174,0,0.0002158071874873713
1992,6248,1947,Master,Single,91712.0,0,0,2013-10-17,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,78,11,2217,1,0.7174880504608154
1993,10164,1958,Graduation,Single,94472.0,0,1,2014-04-03,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,67,10,1691,1,0.01140681002289057
1994,4547,1960,Graduation,Together,13672.0,1,1,2013-04-17,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,65,11,25,0,0.0004325384797994047
1995,6815,1980,2n Cycle,Married,96547.0,0,0,2014-05-23,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,45,10,809,1,0.9787731766700745
1996,4122,1975,Graduation,Married,79205.0,0,0,2012-08-29,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,50,12,895,1,0.9556825757026672
1997,10841,1975,PhD,Together,56559.0,0,1,2012-12-25,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,50,12,484,3,0.001082905102521181
1998,5370,1973,PhD,Married,32644.0,1,0,2013-01-16,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,52,11,413,0,0.04622520133852959
1999,176,1980,2n Cycle,Single,67506.0,0,1,2014-01-02,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,45,11,331,1,2.364678221056238e-05
2000,4860,1970,Graduation,Single,24206.0,1,0,2013-03-08,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,55,11,25,0,0.002680624835193157
2001,10757,1967,PhD,Divorced,28420.0,1,0,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,58,11,13,0,0.001812514732591808
2002,4023,1970,Graduation,Married,22979.0,1,0,2012-09-06,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,55,12,115,0,0.9682834148406982
2003,6679,1966,Graduation,Single,33279.0,0,0,2014-06-12,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,59,10,16,0,0.0001268651976715773
2004,9923,1972,Master,Single,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,53,11,92,3,0.004209269303828478
2005,7181,1977,Graduation,Married,30368.0,0,1,2013-11-07,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,48,11,52,0,2.487791425664909e-05
2006,3599,1970,Graduation,Married,63684.0,0,1,2012-11-26,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,55,12,1464,1,0.001553765498101711
2007,405,1964,Graduation,Divorced,41638.0,0,1,2013-02-13,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,61,11,441,3,0.005408297758549452
2008,6870,1959,PhD,Divorced,68805.0,0,1,2013-09-17,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,66,11,283,1,4.04309575969819e-05
2009,832,1966,PhD,Together,65814.0,0,1,2014-03-02,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,59,10,747,1,8.010717283468693e-05
2010,2002,1958,Graduation,Divorced,71964.0,0,0,2013-05-20,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,67,11,1870,1,0.05821256712079048
2011,3657,1986,Graduation,Single,39146.0,1,0,2013-02-14,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,39,11,165,0,0.04125246405601501
2012,500,1977,Graduation,Together,96876.0,0,0,2013-08-06,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,48,11,1941,1,0.9788100719451904
2013,1951,1981,Basic,Married,34445.0,0,0,2013-01-27,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,44,11,839,0,8.721085032448173e-05
2014,3262,1958,Graduation,Single,68281.0,0,0,2012-08-07,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,67,12,1655,1,0.9268774390220642
2015,4102,1975,2n Cycle,Married,37284.0,1,1,2013-03-29,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,50,11,23,0,0.0001250964414793998
2016,7042,1983,Graduation,Married,36790.0,0,0,2013-03-01,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,42,11,66,0,0.9751181602478027
2017,10598,1967,Graduation,Together,27943.0,1,1,2013-04-15,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,58,11,37,0,0.0001327137724729255
2018,255,1951,Graduation,Divorced,22263.0,1,1,2014-03-30,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,74,10,21,0,0.0001080415167962201
2019,2375,1972,Graduation,Together,30261.0,1,2,2012-09-25,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,53,12,22,0,0.0001743415632518008
2020,9829,1978,Graduation,Together,28587.0,1,0,2014-02-12,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,47,10,78,0,4.457739851204678e-05
2021,6214,1982,Master,Married,43815.0,1,0,2013-04-05,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,43,11,79,3,0.006339243147522211
2022,4954,1956,Graduation,Married,48195.0,1,1,2014-01-21,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,69,10,265,3,0.0002556878607720137
2023,7861,1952,Master,Married,77027.0,0,1,2014-02-05,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,73,10,1175,1,0.002566765528172255
2024,4837,1965,PhD,Married,71322.0,0,1,2013-02-16,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,60,11,1305,1,0.0004057499463669956
2025,9423,1979,Master,Married,32765.0,1,0,2014-02-23,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,46,10,46,0,1.352720209979452e-05
2026,4198,1965,Graduation,Together,29672.0,1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,60,11,25,0,0.001021420932374895
2027,153,1953,Graduation,Divorced,23272.0,0,0,2013-10-17,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,72,11,46,0,0.0005972792860120535
2028,9323,1949,Master,Together,49912.0,0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,76,12,874,3,0.9849901795387268
2029,10001,1985,2n Cycle,Together,7500.0,1,0,2012-08-01,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,40,12,100,0,0.0588601678609848
2030,3945,1947,PhD,Widow,68117.0,0,1,2013-03-10,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,78,11,930,1,0.9798442125320435
2031,3799,1955,Graduation,Married,67225.0,0,1,2013-11-26,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,70,11,868,1,0.0033069783821702
2032,8625,1976,Graduation,Married,17649.0,1,0,2013-11-12,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,49,11,45,0,0.0005878511001355946
2033,3491,1975,Graduation,Together,55914.0,0,1,2013-04-29,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,50,11,1260,3,0.0009455991676077247
2034,983,1984,Graduation,Married,40059.0,1,0,2013-09-28,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,41,11,414,3,0.0002989877248182893
2035,9119,1950,Graduation,Together,60905.0,0,1,2013-12-05,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,75,11,392,3,7.131822349037975e-05
2036,4786,1977,Graduation,Married,75330.0,1,1,2012-10-04,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,48,12,1109,1,0.001835748204030097
2037,5872,1951,Graduation,Single,60689.0,0,1,2013-06-01,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,74,11,639,3,0.0008777923067100346
2038,6568,1984,Graduation,Married,38680.0,1,0,2013-03-28,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,41,11,79,0,0.0001619063405087218
2039,5628,1982,Graduation,Together,61416.0,0,0,2013-02-08,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,43,11,1665,3,0.03787305578589439
2040,5631,1991,Graduation,Single,49767.0,0,0,2013-05-02,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,34,11,692,3,0.0001738543651299551
2041,4974,1970,Graduation,Single,83273.0,1,2,2012-09-25,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,55,12,1392,1,0.017087671905756
2042,8416,1981,Graduation,Married,29009.0,1,0,2013-11-29,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,44,11,44,0,0.0005994393141008914
2043,5454,1979,Master,Married,45057.0,1,0,2013-12-01,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,46,11,50,3,0.0001071355291060172
2044,4095,1971,Graduation,Married,37150.0,1,0,2012-09-11,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,54,12,467,0,0.3000146746635437
2045,5474,1970,Graduation,Single,43020.0,1,0,2013-11-30,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,55,11,223,3,0.06300940364599228
2046,4268,1959,Graduation,Married,53154.0,0,1,2014-06-09,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,66,10,158,3,8.274119863926899e-06
2047,10701,1973,Graduation,Married,65308.0,0,0,2013-09-11,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,52,11,1211,1,0.006388965994119644
2048,3507,1970,Graduation,Single,76467.0,1,0,2012-08-17,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,55,12,1575,1,0.9552209377288818
2049,2079,1947,2n Cycle,Married,81044.0,0,0,2013-12-27,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,78,11,1208,1,0.02201438322663307
2050,626,1951,Graduation,Married,32871.0,1,1,2013-03-09,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,74,11,43,0,0.0001849001710070297
2051,4426,1975,Graduation,Single,55801.0,1,1,2013-09-22,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,50,11,527,3,0.04202359542250633
2052,2591,1959,Graduation,Widow,76320.0,0,1,2014-06-22,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,66,10,932,1,0.0001022477736114524
2053,10509,1955,Master,Single,36927.0,1,1,2014-06-02,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,70,10,71,0,0.000411526852985844
2054,6382,1953,Graduation,Together,48794.0,1,1,2014-06-26,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,72,10,54,3,2.779872011160478e-05
2055,6673,1965,Graduation,Single,23478.0,0,0,2013-03-19,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,60,11,129,0,0.009547825902700424
2056,7441,1973,Graduation,Divorced,71128.0,1,0,2012-10-06,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,52,12,1615,1,0.1295737624168396
2057,1071,1976,PhD,Divorced,70179.0,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,49,11,1034,1,0.002531863981857896
2058,10061,1950,Graduation,Married,59462.0,0,1,2013-01-05,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,75,11,1088,3,0.000766448734793812
2059,7187,1969,Master,Together,51381.5,1,1,2013-05-18,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,0,56,11,721,3,0.0007012275164015591
2060,8775,1969,Graduation,Together,38361.0,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,56,11,137,0,0.0002344449749216437
2061,1612,1981,PhD,Single,51381.5,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,44,11,47,3,0.0001527204294689
2062,2345,1982,PhD,Together,70038.0,0,0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,43,11,1244,1,0.0001439276384189725
2063,322,1978,Graduation,Together,42554.0,1,1,2013-01-12,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,47,11,41,3,9.827057510847226e-06
2064,10897,1974,Graduation,Married,67445.0,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,51,12,1174,1,0.004219032358378172
2065,123,1951,Graduation,Widow,67046.0,0,1,2013-01-06,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,74,11,993,1,0.0001861820928752422
2066,6103,1948,Graduation,Married,42192.0,0,0,2013-09-06,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,77,11,100,3,0.0002933457144536078
2067,7899,1952,PhD,Married,77610.0,0,1,2012-10-29,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,73,12,1680,1,0.04293230548501015
2068,10500,1984,Graduation,Married,31761.0,1,0,2014-04-05,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,41,10,98,0,5.900146425119601e-05
2069,1655,1979,Graduation,Together,34350.0,1,0,2013-10-19,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,46,11,48,0,0.0001304045727010816
2070,2406,1949,Graduation,Together,54591.0,0,1,2013-08-05,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,76,11,519,3,4.24448044213932e-05
2071,2712,1956,Graduation,Married,71866.0,0,1,2013-12-25,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,69,11,715,1,0.0001002642966341227
2072,5517,1969,Graduation,Married,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,56,11,37,0,0.007935662753880024
2073,10643,1987,PhD,Single,42000.0,0,0,2013-01-10,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,38,11,653,3,0.9758532047271729
2074,2254,1983,Graduation,Married,69520.0,0,0,2013-07-07,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,42,11,1455,1,0.0007189973257482052
2075,10281,1970,Graduation,Divorced,64713.0,1,0,2014-02-07,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,55,10,602,1,0.9319709539413452
2076,6958,1977,Master,Married,27889.0,1,0,2013-07-05,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,48,11,26,0,0.002800703048706055
2077,954,1960,Basic,Widow,22123.0,0,0,2014-03-27,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,65,10,102,0,6.454497633967549e-05
2078,5079,1971,Graduation,Married,51381.5,1,1,2013-03-03,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,0,54,11,97,3,0.0001488489942857996
2079,10339,1954,Master,Together,51381.5,0,1,2013-06-23,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,0,71,11,207,3,0.0001022502110572532
2080,4643,1973,Graduation,Married,27803.0,1,0,2012-08-26,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,52,12,176,0,0.01828569546341896
2081,3117,1955,Graduation,Single,51381.5,0,1,2013-10-18,95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,0,70,11,450,3,1.192123545479262e-05
2082,6497,1960,Graduation,Married,51651.0,0,1,2012-11-07,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,65,12,433,3,0.03463251516222954
2083,5396,1988,Graduation,Married,68487.0,0,0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,37,11,1366,1,0.0001299258437938988
2084,5250,1943,Master,Widow,51381.5,0,0,2013-10-30,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,1,82,11,1564,3,0.9257956147193909
2085,1052,1969,Graduation,Married,56796.0,0,1,2013-02-16,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,56,11,1001,3,0.006276293192058802
2086,2802,1992,2n Cycle,Married,87000.0,0,0,2012-12-15,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,33,12,961,1,0.01771740987896919
2087,6343,1959,Graduation,Married,79823.0,0,1,2014-03-31,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,66,10,1518,1,0.006966813467442989
2088,6507,1980,Graduation,Single,30828.0,1,0,2013-10-04,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,45,11,56,0,0.007332119159400463
2089,7901,1971,Master,Married,34109.0,0,1,2013-11-06,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,54,11,22,0,4.72862011520192e-05
2090,4865,1974,Master,Divorced,53367.0,1,1,2013-08-31,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,51,11,400,3,0.9427051544189453
2091,2686,1969,Basic,Together,22390.0,0,0,2013-10-21,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,56,11,26,0,6.020090950187296e-05
2092,3107,1976,Graduation,Together,71322.0,0,1,2014-05-02,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,49,10,350,1,2.519846748327836e-05
2093,7734,1993,Graduation,Absurd,79244.0,0,0,2012-12-19,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,32,12,1216,1,0.994312047958374
2094,1146,1949,Master,Together,49912.0,0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,76,12,874,3,0.9849901795387268
2095,11031,1950,PhD,Married,48699.0,1,1,2013-05-21,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,75,11,40,3,5.888460509595461e-05
2096,7428,1975,Graduation,Together,80144.0,0,0,2013-09-30,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,50,11,1367,1,0.000118256219138857
2097,975,1956,Graduation,Single,54252.0,1,1,2013-05-28,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,69,11,264,3,0.01169838849455118
2098,1103,1976,Master,Married,81929.0,1,0,2012-09-29,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,49,12,2053,1,0.9620538949966431
2099,3422,1975,Graduation,Married,76068.0,0,1,2012-11-29,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,50,12,1376,1,0.01252340897917747
2100,1055,1976,Master,Married,53204.0,1,1,2014-03-20,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,49,10,45,3,2.120983117492869e-05
2101,6544,1949,PhD,Together,67911.0,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,76,10,976,1,9.984811185859144e-05
2102,1241,1984,2n Cycle,Married,14796.0,1,0,2012-09-17,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,41,12,51,0,0.9261829853057861
2103,2909,1974,PhD,Married,78128.0,0,1,2014-02-19,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,51,10,1264,1,0.08860039710998535
2104,5802,1972,Basic,Married,14188.0,0,0,2013-02-28,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,53,11,75,0,0.002170498250052333
2105,1407,1986,Basic,Married,20425.0,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,39,12,57,0,0.006071936804801226
2106,6183,1962,Master,Married,58646.0,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,63,11,140,3,0.008762957528233528
2107,340,1970,Graduation,Divorced,72967.0,0,1,2012-12-15,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,1,55,12,497,1,0.9661570191383362
2108,5991,1949,Master,Married,48150.0,0,1,2013-06-08,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,76,11,266,3,0.01116346288472414
2109,3104,1961,Graduation,Single,82332.0,0,0,2012-09-17,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,1,64,12,2006,1,0.9637044668197632
2110,9729,1955,Graduation,Widow,58275.0,1,1,2013-06-02,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,70,11,615,3,0.0009646344697102904
2111,1008,1981,PhD,Together,44953.0,0,0,2012-12-21,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,44,12,1021,3,0.01066225487738848
2112,11091,1953,Graduation,Together,34587.0,1,1,2014-05-16,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,72,10,22,0,4.687020555138588e-05
2113,3969,1974,Master,Together,43018.0,0,1,2013-11-01,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0,51,11,133,3,0.0002298428444191813
2114,1916,1954,Master,Married,45736.0,0,1,2013-07-24,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,71,11,437,3,0.000138401155709289
2115,9907,1969,Master,Together,66476.0,0,1,2013-12-04,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,56,11,1013,1,8.996079122880474e-05
2116,87,1981,2n Cycle,Married,27733.0,1,0,2013-08-26,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,44,11,57,0,0.002994673326611519
2117,8659,1952,PhD,Together,69805.0,0,1,2014-01-21,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0,73,10,1038,1,0.0001081454174709506
2118,6262,1962,Master,Single,72217.0,0,0,2013-04-10,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,63,11,1573,1,0.006141101010143757
2119,6147,1971,Graduation,Divorced,25818.0,1,0,2012-10-18,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0,54,12,28,0,0.1252340078353882
2120,8832,1976,Master,Together,37509.0,1,0,2012-09-12,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,0,49,12,123,0,0.006299043539911509
2121,10067,1976,2n Cycle,Together,25176.0,1,1,2013-08-10,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,49,11,13,0,9.122279880102724e-05
2122,7532,1980,Graduation,Married,43586.0,0,1,2012-08-30,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,0,45,12,132,3,0.0040253521874547
2123,4915,1956,2n Cycle,Married,53230.0,0,1,2012-08-03,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,69,12,732,3,0.006335921585559845
2124,2115,1957,Graduation,Together,50116.0,1,1,2014-06-20,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0,68,10,66,3,1.117698320740601e-05
2125,2088,1972,Graduation,Together,84906.0,0,0,2013-10-04,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,53,11,1631,1,0.01283311564475298
